work_year,experience_level,employment_type,job_title,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,Senior,Full-Time,Data Engineer,165000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,140250,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,115000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,179400,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,154000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,75000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,84053,GR,Fully Remote,GR,Medium
2022,Mid-Level,Full-Time,Data Engineer,73546,GR,Fully Remote,GR,Medium
2022,Mid-Level,Full-Time,Data Engineer,98506,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,86193,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,84053,ES,Fully Remote,ES,Medium
2022,Mid-Level,Full-Time,Data Engineer,73546,ES,Fully Remote,ES,Medium
2022,Senior,Full-Time,Data Scientist,191475,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,102663,GB,Fully Remote,GB,Medium
2022,Senior,Full-Time,Data Engineer,80041,GB,Fully Remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,191475,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,104611,GB,Fully Remote,GB,Medium
2022,Senior,Full-Time,Data Engineer,82280,GB,Fully Remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,191475,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,115000,US,Onsite,US,Large
2022,Entry-Level,Full-Time,Data Scientist,31520,ES,Hybrid,ES,Medium
2022,Senior,Full-Time,Data Analyst,81000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,66000,US,Fully Remote,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,46000,US,Fully Remote,US,Large
2022,Entry-Level,Full-Time,Data Engineer,80000,US,Fully Remote,US,Large
2022,Executive,Full-Time,Machine Learning Engineer,200000,US,Fully Remote,US,Small
2022,Executive,Full-Time,Machine Learning Engineer,180000,US,Fully Remote,US,Small
2022,Executive,Full-Time,AI Engineer,200000,US,Fully Remote,US,Small
2022,Senior,Full-Time,Data Scientist,204100,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,136100,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,118208,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Data Scientist,110820,GB,Onsite,GB,Medium
2021,Entry-Level,Part-Time,AI Engineer,19073,DK,Hybrid,DK,Large
2022,Senior,Full-Time,Data Scientist,191475,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,191475,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,141525,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Other,95000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Other,70000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,75000,BO,Fully Remote,US,Medium
2022,Mid-Level,Contract,Data Engineer,7500,BO,Hybrid,BO,Medium
2022,Mid-Level,Full-Time,Data Analyst,113000,US,Onsite,US,Large
2022,Senior,Full-Time,Data Scientist,170000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,130000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,113000,US,Fully Remote,US,Large
2022,Mid-Level,Full-Time,Data Analyst,140000,US,Fully Remote,US,Medium
2021,Senior,Full-Time,Data Analyst,50000,PH,Fully Remote,PH,Small
2022,Mid-Level,Full-Time,Data Analyst,53368,AU,Fully Remote,AU,Medium
2022,Senior,Full-Time,Data Scientist,175000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,140000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,29944,PT,Hybrid,PT,Small
2022,Senior,Full-Time,Data Engineer,250000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,160000,US,Onsite,US,Large
2022,Senior,Full-Time,Data Scientist,119300,US,Onsite,US,Large
2022,Mid-Level,Full-Time,AI Engineer,145000,US,Hybrid,US,Large
2022,Senior,Full-Time,Data Engineer,105000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,90000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,146200,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,124270,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,225000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,160000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,54634,NL,Fully Remote,NL,Small
2022,Senior,Full-Time,Data Engineer,185800,CA,Fully Remote,CA,Medium
2022,Senior,Full-Time,Data Engineer,137400,CA,Fully Remote,CA,Medium
2022,Senior,Full-Time,Data Engineer,245000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,180000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,203500,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,152000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,186000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,148800,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,95386,IN,Hybrid,IN,Large
2022,Mid-Level,Full-Time,Machine Learning Engineer,128058,GB,Hybrid,GB,Large
2022,Entry-Level,Full-Time,Data Scientist,82000,US,Onsite,US,Large
2022,Entry-Level,Part-Time,Data Scientist,110000,DO,Fully Remote,FR,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,173000,US,Hybrid,US,Medium
2022,Senior,Full-Time,Data Scientist,203500,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,152000,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,186000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,148800,US,Fully Remote,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,6270,BR,Fully Remote,BR,Large
2022,Mid-Level,Full-Time,Data Scientist,158000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,134000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,170000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,120000,US,Fully Remote,US,Medium
2022,Executive,Full-Time,Data Engineer,200000,US,Fully Remote,US,Medium
2022,Executive,Full-Time,Data Engineer,150000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,216200,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,144100,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,115573,NL,Onsite,NL,Medium
2022,Mid-Level,Full-Time,Data Scientist,89306,NL,Onsite,NL,Medium
2022,Senior,Full-Time,Data Engineer,250000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,85000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,135000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,85000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,206000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,175100,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,189650,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,164996,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Architect,149040,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Architect,113900,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,154000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,126000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,200000,US,Fully Remote,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,150000,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Engineer,195700,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,130500,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,170000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,98506,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,73880,GB,Onsite,GB,Medium
2022,Senior,Full-Time,Data Analyst,117000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,99450,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,200000,PR,Fully Remote,PR,Medium
2022,Senior,Full-Time,Data Engineer,135000,PR,Fully Remote,PR,Medium
2022,Senior,Full-Time,Machine Learning Engineer,193900,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,129300,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,55410,GB,Fully Remote,GB,Small
2022,Senior,Full-Time,Data Analyst,86193,GB,Onsite,GB,Medium
2022,Senior,Full-Time,Data Analyst,61566,GB,Onsite,GB,Medium
2022,Senior,Full-Time,Data Analyst,175000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,130000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,188100,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,139860,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,248700,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,167100,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,5723,IN,Fully Remote,IN,Small
2022,Senior,Full-Time,Data Scientist,123400,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,88100,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,50432,DE,Fully Remote,DE,Small
2022,Senior,Full-Time,Data Scientist,245000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,205000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,141300,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,102100,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Architect,141300,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Architect,102100,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,50000,AR,Fully Remote,AR,Large
2022,Entry-Level,Full-Time,Data Scientist,84053,BE,Fully Remote,BE,Large
2022,Mid-Level,Full-Time,Data Scientist,61566,GB,Hybrid,GB,Small
2022,Senior,Full-Time,Data Architect,250000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Architect,63000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,189500,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Scientist,140100,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Engineer,177600,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Engineer,131300,US,Fully Remote,US,Large
2022,Mid-Level,Full-Time,Data Engineer,24000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,24000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,202900,US,Fully Remote,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,131300,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Engineer,145000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,115000,US,Fully Remote,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,115000,US,Hybrid,US,Large
2022,Mid-Level,Full-Time,Machine Learning Engineer,193900,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,129300,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,180000,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Scientist,140000,US,Fully Remote,US,Large
2022,Mid-Level,Full-Time,Data Analyst,216200,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,144100,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,216000,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,144000,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,150000,US,Fully Remote,US,Large
2021,Entry-Level,Full-Time,Machine Learning Engineer,12171,IN,Fully Remote,IN,Medium
2022,Mid-Level,Full-Time,Data Scientist,53416,IN,Fully Remote,ID,Large
2022,Entry-Level,Full-Time,Data Scientist,50000,AT,Hybrid,AT,Medium
2021,Senior,Full-Time,Data Architect,250000,US,Hybrid,US,Large
2022,Executive,Full-Time,AI Engineer,84053,NL,Onsite,NL,Large
2022,Mid-Level,Full-Time,Data Scientist,131752,GB,Fully Remote,GB,Medium
2022,Senior,Full-Time,Data Engineer,48000,AR,Fully Remote,US,Small
2022,Executive,Full-Time,Data Scientist,260500,US,Onsite,US,Medium
2022,Executive,Full-Time,Data Scientist,175100,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,210000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,Fully Remote,US,Medium
2022,Entry-Level,Full-Time,Data Analyst,55000,US,Fully Remote,US,Small
2022,Mid-Level,Full-Time,Data Analyst,130000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,77119,FR,Fully Remote,GB,Large
2022,Entry-Level,Full-Time,Data Scientist,52008,BE,Hybrid,BE,Small
2022,Mid-Level,Freelance,Machine Learning Engineer,30523,IN,Fully Remote,IN,Small
2022,Senior,Full-Time,Data Engineer,206699,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,99100,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,200000,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,54000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Architect,250000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Architect,63000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,250000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,63000,US,Onsite,US,Medium
2022,Entry-Level,Full-Time,Data Engineer,130000,US,Hybrid,US,Large
2022,Senior,Full-Time,Data Engineer,100000,US,Onsite,US,Large
2022,Senior,Full-Time,Data Engineer,80000,US,Onsite,US,Large
2022,Senior,Full-Time,Data Scientist,160000,US,Onsite,US,Large
2022,Senior,Full-Time,Data Scientist,100000,US,Onsite,US,Large
2022,Senior,Full-Time,Other,221300,US,Fully Remote,US,Large
2022,Senior,Full-Time,Other,148700,US,Fully Remote,US,Large
2022,Entry-Level,Full-Time,Machine Learning Engineer,30000,GB,Fully Remote,GB,Large
2022,Entry-Level,Full-Time,Data Analyst,28368,FR,Hybrid,FR,Medium
2022,Mid-Level,Full-Time,Data Engineer,91118,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,61566,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Data Scientist,60938,DE,Fully Remote,DE,Small
2022,Senior,Full-Time,Data Scientist,249260,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,185400,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,170000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,130000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,80036,GB,Hybrid,GB,Medium
2022,Senior,Full-Time,Data Analyst,128875,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,93700,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,180000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,100000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,136260,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,109280,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,160000,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Scientist,92000,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Engineer,200000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,160000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,135446,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,104663,GB,Onsite,GB,Medium
2022,Senior,Full-Time,Data Analyst,117000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,99450,US,Fully Remote,US,Medium
2022,Entry-Level,Full-Time,Data Engineer,129000,US,Fully Remote,US,Large
2022,Entry-Level,Full-Time,Data Engineer,86000,US,Fully Remote,US,Large
2020,Entry-Level,Full-Time,Data Engineer,13493,IN,Fully Remote,IN,Large
2020,Entry-Level,Full-Time,Data Engineer,13493,IN,Fully Remote,IN,Large
2022,Senior,Full-Time,Data Scientist,160000,US,Onsite,US,Large
2022,Senior,Full-Time,Data Scientist,119300,US,Onsite,US,Large
2022,Senior,Full-Time,Data Analyst,100000,US,Fully Remote,US,Large
2022,Mid-Level,Full-Time,Data Scientist,25000,TR,Hybrid,TR,Medium
2022,Mid-Level,Full-Time,Data Analyst,65257,SG,Hybrid,SG,Medium
2022,Mid-Level,Full-Time,AI Engineer,200000,US,Fully Remote,US,Medium
2022,Entry-Level,Full-Time,Machine Learning Engineer,180000,US,Fully Remote,US,Large
2022,Mid-Level,Full-Time,Data Scientist,153000,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Engineer,210000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,100000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,150075,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,110925,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,22800,EG,Fully Remote,EG,Medium
2022,Senior,Full-Time,Data Scientist,160000,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Scientist,92000,US,Fully Remote,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,202900,US,Fully Remote,US,Large
2022,Senior,Full-Time,Machine Learning Engineer,131300,US,Fully Remote,US,Large
2020,Entry-Level,Full-Time,Data Analyst,22809,PT,Fully Remote,PT,Medium
2022,Entry-Level,Full-Time,Data Analyst,15000,ID,Onsite,ID,Large
2022,Senior,Full-Time,Data Engineer,175000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,135000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,133766,AU,Fully Remote,AU,Large
2022,Entry-Level,Full-Time,Machine Learning Engineer,83000,US,Onsite,US,Large
2022,Mid-Level,Full-Time,Data Engineer,92350,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,67723,GB,Fully Remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,186000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,148800,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,240000,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,160000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,300000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,200000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,65666,DE,Hybrid,DE,Small
2022,Mid-Level,Full-Time,AI Engineer,200000,IN,Fully Remote,US,Large
2022,Mid-Level,Full-Time,Machine Learning Engineer,116976,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,92350,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,AI Engineer,120000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,112900,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,90320,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,145000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,105400,US,Fully Remote,US,Medium
2020,Entry-Level,Full-Time,Data Scientist,49268,DE,Onsite,DE,Small
2022,Mid-Level,Full-Time,Data Engineer,110820,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,92350,GB,Onsite,GB,Medium
2022,Senior,Full-Time,Data Scientist,215300,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Scientist,158200,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Engineer,209100,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Engineer,154600,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Analyst,115934,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,81666,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Engineer,175000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,155000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,84053,FR,Fully Remote,DE,Medium
2022,Senior,Full-Time,Data Analyst,164000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Analyst,132000,US,Onsite,US,Medium
2022,Senior,Full-Time,Data Scientist,170000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,123000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,189650,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,164996,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,52533,GR,Onsite,GR,Medium
2022,Mid-Level,Full-Time,Data Engineer,52533,GR,Onsite,GR,Medium
2022,Executive,Full-Time,Data Engineer,115222,CA,Fully Remote,CA,Small
2022,Senior,Full-Time,Data Engineer,165400,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,132320,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Architect,208775,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Architect,147800,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,136994,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Engineer,101570,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,128875,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Analyst,93700,US,Fully Remote,US,Medium
2022,Executive,Full-Time,Machine Learning Engineer,76309,IN,Hybrid,IN,Large
2022,Entry-Level,Full-Time,Machine Learning Engineer,35093,GB,Fully Remote,GB,Large
2022,Senior,Full-Time,Data Engineer,183600,US,Fully Remote,US,Large
2022,Senior,Full-Time,Data Engineer,100800,US,Fully Remote,US,Large
2022,Mid-Level,Full-Time,Data Analyst,49253,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,Data Analyst,36940,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,Data Analyst,42026,ES,Fully Remote,ES,Medium
2022,Mid-Level,Full-Time,Data Analyst,31520,ES,Fully Remote,ES,Medium
2022,Mid-Level,Full-Time,Data Engineer,84053,ES,Fully Remote,ES,Medium
2022,Mid-Level,Full-Time,Data Engineer,73546,ES,Fully Remote,ES,Medium
2022,Mid-Level,Full-Time,Data Engineer,98506,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,86193,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,84053,GR,Fully Remote,GR,Medium
2022,Mid-Level,Full-Time,Data Engineer,73546,GR,Fully Remote,GR,Medium
2022,Senior,Full-Time,Machine Learning Engineer,189650,US,Onsite,US,Medium
2022,Senior,Full-Time,Machine Learning Engineer,164996,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Analyst,42026,GR,Fully Remote,GR,Medium
2022,Mid-Level,Full-Time,Data Analyst,31520,GR,Fully Remote,GR,Medium
2022,Mid-Level,Full-Time,Data Engineer,92350,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,73880,GB,Fully Remote,GB,Medium
2022,Senior,Full-Time,Data Scientist,215300,US,Onsite,US,Large
2022,Senior,Full-Time,Data Scientist,140400,US,Onsite,US,Large
2022,Mid-Level,Full-Time,Data Engineer,63040,ES,Fully Remote,ES,Medium
2022,Mid-Level,Full-Time,Data Engineer,47280,ES,Fully Remote,ES,Medium
2022,Senior,Full-Time,Data Scientist,260000,US,Fully Remote,US,Medium
2022,Senior,Full-Time,Data Scientist,180000,US,Fully Remote,US,Medium
2022,Mid-Level,Full-Time,Data Scientist,67723,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Data Scientist,43096,GB,Onsite,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,63040,GR,Fully Remote,GR,Medium
2022,Mid-Level,Full-Time,Data Engineer,47280,GR,Fully Remote,GR,Medium
2022,Mid-Level,Full-Time,Data Engineer,73880,GB,Fully Remote,GB,Medium
2022,Mid-Level,Full-Time,Data Engineer,55410,GB,Fully Remote,GB,Medium
2021,Mid-Level,Full-Time,Machine Learning Engineer,51064,IT,Hybrid,IT,Large
2022,Senior,Full-Time,Data Scientist,60000,AR,Fully Remote,MX,Large
2022,Mid-Level,Full-Time,Data Engineer,82900,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Data Engineer,63900,US,Onsite,US,Medium
2022,Mid-Level,Full-Time,Machine Learning Engineer,160000,US,Fully Remote,US,Large
2022,Mid-Level,Full-Time,Machine Learning Engineer,112300,US,Fully Remote,US,Large
2022,Mid-Level,Full-Time,Data Scientist,241000,US,Fully Remote,US,Medium
